px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
6.94549	-13.2382	-2.74645	-0.281452	-1.17385	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.000599394
6.79594	-13.1937	-2.76775	-0.344791	-1.1733	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.000191453
6.62539	-13.1479	-2.82679	-0.399189	-1.16338	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.00032675
6.47835	-13.0772	-2.83423	-0.465818	-1.16474	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.00405873
6.31315	-13.0171	-2.88504	-0.515443	-1.15156	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.000331204
6.20394	-12.9582	-2.68365	-0.568068	-1.13494	6.09711	-13.0021	6.1	-13	-2.73	0.910004	0.0388608
6.04143	-12.899	-2.7454	-0.605473	-1.11287	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	0.0007636
5.94811	-12.8452	-2.5963	-0.649818	-1.09932	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	0.027421
5.79315	-12.7863	-2.67103	-0.674982	-1.07259	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	0.00123228
5.68211	-12.7016	-2.64193	-0.728622	-1.06755	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.0023396
5.54186	-12.6119	-2.68839	-0.769066	-1.05109	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.000502404
5.43544	-12.5053	-2.67703	-0.826039	-1.04949	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.00172268
5.31274	-12.4078	-2.70118	-0.866308	-1.03413	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.000325176
5.20771	-12.291	-2.77331	-0.918277	-1.03121	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.00544912
5.06869	-12.1947	-2.8069	-0.93959	-1.00009	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	0.00124864
5.00438	-12.1035	-2.5449	-0.991251	-0.993913	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	0.0646727
4.90462	-11.998	-2.55879	-1.02724	-0.977384	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.00034071
4.8014	-11.843	-2.87596	-1.07384	-0.973556	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	0.095341
4.70317	-11.7166	-2.88361	-1.10781	-0.956221	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.000360119
4.6597	-11.6069	-2.57531	-1.16484	-0.95849	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	0.0964982
4.58683	-11.4909	-2.57132	-1.20085	-0.94388	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.000271414
4.49874	-11.3043	-2.98779	-1.23968	-0.931665	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	0.164262
4.45064	-11.1492	-2.98515	-1.29124	-0.932029	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	2.46568e-06
4.44898	-11.0498	-2.57552	-1.35882	-0.94972	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	0.162772
4.40637	-10.9215	-2.56726	-1.39837	-0.938468	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.00015286
4.40051	-10.8002	-2.39404	-1.46032	-0.949508	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	0.0323689
4.39907	-10.6655	-2.39744	-1.51931	-0.955557	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	4.34112e-05
4.3796	-10.5165	-2.62618	-1.55326	-0.939506	4.45256	-10.5332	4.45	-10.5	0	3.00113	0.0529902
4.39829	-10.3762	-2.64007	-1.61326	-0.951059	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.000172264
4.41207	-10.2355	-2.63651	-1.66679	-0.956744	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.00520891
4.4616	-10.0876	-2.67064	-1.73866	-0.978094	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.000611853
4.48849	-9.94539	-2.72606	-1.78652	-0.975392	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.00278103
4.5573	-9.79456	-2.77338	-1.86016	-0.997451	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.000700141
4.64534	-9.6744	-2.53349	-1.96496	-1.05647	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	0.101712
4.71335	-9.54393	-2.54841	-2.02979	-1.06255	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	5.59152e-05
4.75477	-9.39817	-2.68829	-2.05396	-1.02099	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	0.0393038
4.84032	-9.26351	-2.71181	-2.11765	-1.02754	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	7.91764e-05
4.9046	-9.1202	-2.79677	-2.14876	-0.996433	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	0.0182825
5.00818	-8.98418	-2.83411	-2.21115	-1.00298	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.000124172
5.07728	-8.83858	-2.91721	-2.2278	-0.955412	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	0.0342633
5.20578	-8.69326	-2.99266	-2.28997	-0.963431	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.000395003
5.32982	-8.57541	-2.98971	-2.35564	-0.979209	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.00300841
5.44626	-8.45877	-2.99264	-2.40705	-0.97715	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	2.28623e-05
5.50476	-8.33684	-2.95147	-2.39629	-0.894325	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	0.0855732
5.60423	-8.23753	-2.90118	-2.43861	-0.888801	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.000227323
5.75061	-8.15037	-2.90814	-2.51325	-0.922921	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	0.0160095
5.87653	-8.05578	-2.90442	-2.56041	-0.919918	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	4.60482e-05
5.90159	-7.95336	-2.67366	-2.51941	-0.793882	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	0.23717
6.03882	-7.84102	-2.74608	-2.55654	-0.78757	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.000459051
6.12917	-7.74797	-2.66619	-2.56401	-0.736933	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	0.0413123
6.2604	-7.64612	-2.71296	-2.59618	-0.729341	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.000336197
6.34059	-7.55477	-2.58381	-2.59209	-0.666973	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	0.065177
6.46819	-7.45605	-2.6288	-2.61808	-0.657368	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.000426432
6.58494	-7.37617	-2.59924	-2.63984	-0.637162	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.00658468
6.73374	-7.26744	-2.69516	-2.6603	-0.623489	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.000915005
6.80985	-7.18293	-2.50352	-2.64812	-0.558474	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	0.0815754
6.95516	-7.07884	-2.59693	-2.66379	-0.544254	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.000849812
7.07563	-7.00955	-2.61209	-2.68498	-0.537255	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.000506996
7.22327	-6.90102	-2.72978	-2.69111	-0.51757	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.00145149
7.24366	-6.81244	-2.31834	-2.63693	-0.405696	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	0.290624
7.35901	-6.70808	-2.4009	-2.63392	-0.384485	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.00138786
7.55864	-6.65647	-2.73447	-2.71112	-0.463767	7.67988	-6.69347	7.5	-6.55	2.72747	0	0.174257
7.68668	-6.59033	-2.72213	-2.73212	-0.46016	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.000110141
7.76041	-6.5277	-2.41262	-2.71647	-0.399551	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	0.118909
7.88343	-6.44464	-2.44673	-2.72238	-0.385131	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.000545949
8.02932	-6.38477	-2.56856	-2.75308	-0.401627	7.9171	-6.24084	8	-6.3	2.72648	0.908821	0.0177674
8.16444	-6.30896	-2.59943	-2.76241	-0.390011	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.000306507
8.19605	-6.24235	-2.09789	-2.72133	-0.301787	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	0.295019
8.33021	-6.1347	-2.20988	-2.70672	-0.272581	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.00184651
8.49515	-6.07363	-2.48417	-2.74278	-0.306121	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	0.0747609
8.63655	-5.98207	-2.54956	-2.73857	-0.286679	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.000757463
8.71555	-5.91073	-2.30018	-2.71589	-0.236219	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	0.0814751
8.84954	-5.80625	-2.38431	-2.69995	-0.209707	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.00133585
8.98214	-5.73564	-2.4683	-2.70949	-0.211773	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.0078128
9.12626	-5.62218	-2.56143	-2.68973	-0.183067	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.00151897
9.21804	-5.54309	-2.37488	-2.66603	-0.139835	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	0.0528204
9.34813	-5.42634	-2.45738	-2.64139	-0.110775	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.00151905
9.47878	-5.34845	-2.52663	-2.64564	-0.112146	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.00417606
9.62409	-5.21719	-2.63641	-2.61676	-0.0803811	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.00184544
9.66242	-5.12524	-2.2417	-2.55374	0.00721104	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	0.228267
9.76774	-5.00702	-2.32631	-2.52275	0.0344435	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.00141698
9.86573	-4.9219	-2.28614	-2.50738	0.0508697	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.00535769
9.97191	-4.80029	-2.35272	-2.47849	0.0737605	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.00103407
10.0712	-4.71014	-2.33838	-2.46429	0.0854643	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.00177427
10.1776	-4.57974	-2.41482	-2.43309	0.108756	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.0010846
10.3254	-4.48894	-2.63888	-2.46103	0.0626082	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	0.0654935
10.4494	-4.35435	-2.71712	-2.43719	0.0808688	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.000715409
10.4669	-4.23661	-2.29181	-2.34431	0.194436	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	0.297684
10.5661	-4.08947	-2.39226	-2.30725	0.217941	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.00120447
10.6485	-3.97778	-2.38314	-2.28208	0.232812	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.00264477
10.7515	-3.81019	-2.51645	-2.24121	0.257952	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.00166018
10.8614	-3.69675	-2.6203	-2.24731	0.230123	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	0.0182834
10.9547	-3.54943	-2.68332	-2.21982	0.2432	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.000434353
10.9926	-3.4161	-2.51206	-2.15165	0.312907	11.0183	-3.30073	11	-3.3	0.908549	2.72563	0.0833894
11.0753	-3.25214	-2.60661	-2.11651	0.328885	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.000776472
11.123	-3.11615	-2.54407	-2.0677	0.367473	11.1054	-3.01303	11.1	-3	0.90888	2.72663	0.0224874
11.1872	-2.94902	-2.62373	-2.02952	0.383115	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.00072043
11.2339	-2.80804	-2.60338	-1.98915	0.406652	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.00771474
11.2893	-2.63479	-2.68458	-1.95128	0.420134	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.000641239
11.2447	-2.46595	-2.49406	-1.80651	0.581736	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	0.378075
11.2602	-2.30596	-2.53544	-1.75981	0.593986	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.000544904
11.354	-2.21486	-2.5045	-1.82724	0.459004	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	0.252231
11.3853	-2.04627	-2.57932	-1.79268	0.466769	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.000431603
11.3782	-1.89292	-2.56171	-1.72583	0.518473	11.224	-1.77367	11.35	-1.8	0	2.71996	0.0368336
11.3959	-1.7174	-2.63967	-1.68928	0.525137	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.000424978
11.3931	-1.5634	-2.65137	-1.64144	0.548465	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.00818551
11.3927	-1.395	-2.69982	-1.6035	0.554935	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.00027813
11.2866	-1.22063	-2.78715	-1.44659	0.727036	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	0.392696
11.2492	-1.07146	-2.80845	-1.39973	0.735553	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.000393485
11.1823	-0.908233	-2.92096	-1.3219	0.789043	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	0.0467371
11.1315	-0.760265	-2.93728	-1.27585	0.794271	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.000183016
11.0266	-0.577206	-3.12616	-1.17971	0.865678	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	0.0904161
10.9386	-0.461674	-3.03414	-1.11796	0.878834	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.000913967
10.8456	-0.312612	-3.089	-1.05465	0.899677	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.00862053
10.7436	-0.22608	-2.9659	-0.986601	0.917888	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.00138125
10.5698	-0.0539867	-3.44147	-0.878531	1.00949	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	0.286781
10.4405	0.000907195	-3.29854	-0.800368	1.03688	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.00228652
10.3376	0.0866104	-3.15606	-0.750428	1.02984	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0.0118842
10.2079	0.122582	-3.03732	-0.670351	1.05831	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.00196636
10.111	0.180939	-2.83451	-0.618785	1.05086	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	0.0276888
9.98507	0.204214	-2.75104	-0.53985	1.07693	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.00140778
9.8364	0.274245	-2.94742	-0.474386	1.09465	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	0.0421777
9.698	0.25977	-2.84583	-0.380515	1.13357	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	0.00282455
9.5473	0.303642	-2.9584	-0.31554	1.14456	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	0.0149338
9.39602	0.294182	-2.91569	-0.227978	1.17397	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.00141476
9.30477	0.280236	-2.47411	-0.151232	1.1813	9.46113	0.134275	9.25	0.15	-1.81915	0	0.163909
9.16565	0.263787	-2.45612	-0.0660281	1.20084	9.13787	0.161547	9.15	0.15	-1.81913	0	0.000567712
9.00922	0.278907	-2.69995	-0.0111601	1.19717	9.02723	0.196492	9	0.2	-2.99927	0.99976	0.056113
8.86605	0.270543	-2.71129	0.0539272	1.20161	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	9.54645e-05
8.7112	0.264956	-2.84397	0.10937	1.19709	8.67607	0.247512	8.7	0.25	-2.99873	0	0.016881
8.56724	0.245624	-2.8497	0.169385	1.197	8.54916	0.247046	8.55	0.25	-2.99871	0	1.24339e-05
8.42602	0.214203	-2.77172	0.237252	1.19944	8.44086	0.253341	8.4	0.25	-2.72872	0	0.00589548
8.27218	0.193461	-2.78058	0.289992	1.18642	8.2302	0.258614	8.25	0.25	-2.72871	0	0.000276713
8.12016	0.16078	-2.9131	0.335952	1.1722	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	0.0186553
7.97878	0.112973	-2.92066	0.391546	1.16904	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	4.63795e-05
7.82282	0.0710678	-3.06928	0.428448	1.1458	7.82213	0.149733	7.8	0.15	-3.00101	0	0.0270072
7.67935	0.0388271	-3.05348	0.461812	1.12299	7.63383	0.15164	7.65	0.15	-3.00099	0	0.000718387
7.5352	-0.0249728	-3.01508	0.515384	1.11588	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.000677046
7.38985	-0.0668106	-2.97862	0.548241	1.08897	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	0.000984624
7.28246	-0.136343	-2.83336	0.60703	1.09719	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	0.0218333
7.16893	-0.179367	-2.78511	0.637264	1.07419	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.000817487
6.99476	-0.246835	-3.04158	0.649721	1.01992	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	0.104064
6.86659	-0.320055	-2.9962	0.688152	1.00339	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.000465216
6.81528	-0.430376	-2.64193	0.789308	1.06925	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	0.176516
6.73084	-0.504559	-2.6003	0.832482	1.05973	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.000235914
6.63013	-0.585518	-2.68484	0.8604	1.02875	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.0221211
6.54785	-0.673286	-2.65374	0.904393	1.02183	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.000128352
6.4967	-0.79726	-2.52327	0.992813	1.0706	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	0.0514542
6.432	-0.917723	-2.54726	1.05279	1.07657	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	9.79086e-05
6.38519	-1.05111	-2.52832	1.13227	1.10927	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	0.0143773
6.33577	-1.18498	-2.5666	1.19537	1.11622	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.000183412
6.32973	-1.35989	-2.59796	1.31596	1.19959	6.5527	-1.43518	6.35	-1.4	0	-3.00132	0.0882243
6.30728	-1.50056	-2.62589	1.38343	1.20627	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.000198159
6.28715	-1.64165	-2.62048	1.4502	1.20653	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.000183802
6.28672	-1.77388	-2.58408	1.5207	1.21087	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.000173614
6.29947	-1.94518	-2.7286	1.61032	1.25055	6.34522	-1.96081	6.35	-1.95	0	-3.99976	0.030674
6.31291	-2.09	-2.74886	1.67586	1.2528	6.34095	-2.12276	6.35	-2.15	0	-3.99972	7.59102e-05
6.31112	-2.18042	-2.53866	1.70977	1.21101	6.3068	-2.23646	6.35	-2.25	0	-2	0.0523562
6.33346	-2.31562	-2.56299	1.77081	1.21067	6.34785	-2.35274	6.35	-2.35	0	-1.99998	7.03048e-05
6.34533	-2.41971	-2.43619	1.81522	1.18766	6.26272	-2.46894	6.35	-2.5	0	-3	0.0208267
6.37276	-2.56076	-2.49185	1.8687	1.18035	6.36265	-2.64414	6.35	-2.65	0	-3	0.000341447
6.41986	-2.71696	-2.67493	1.93194	1.19001	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0.0228643
6.46617	-2.8644	-2.72656	1.9841	1.18138	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.000352439
6.53359	-3.03338	-2.94393	2.04315	1.18646	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	0.0312017
6.59011	-3.20615	-3.02758	2.08229	1.16457	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	0.00122501
6.63508	-3.30555	-2.6568	2.12718	1.13411	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	0.136707
6.69758	-3.45739	-2.70354	2.16895	1.11344	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.000668641
6.77099	-3.58437	-2.74808	2.21552	1.10478	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.00063192
6.83295	-3.72828	-2.79299	2.24402	1.07847	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	0.00101792
6.89545	-3.83416	-2.60107	2.28683	1.05951	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	0.042637
6.9607	-3.9908	-2.65342	2.30679	1.02242	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	0.00190423
7.01296	-4.07034	-2.29435	2.34831	1.00332	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	0.13016
7.06931	-4.20277	-2.32402	2.3654	0.967641	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	0.00170765
7.15262	-4.31289	-2.41888	2.39843	0.953602	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.00672027
7.19814	-4.45224	-2.4473	2.39466	0.905899	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	0.00313997
7.31562	-4.59371	-2.80281	2.42205	0.891561	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	0.11301
7.38554	-4.74117	-2.83019	2.41951	0.847612	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	0.0025591
7.44311	-4.81924	-2.48947	2.4451	0.829308	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	0.117789
7.49642	-4.95844	-2.50904	2.43415	0.780674	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	0.00300452
7.57641	-5.05558	-2.49045	2.45616	0.764764	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	0.000583745
7.62018	-5.20655	-2.50715	2.43005	0.705397	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	0.0044461
7.71033	-5.31333	-2.60184	2.44809	0.690048	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.00882669
7.7752	-5.45376	-2.62142	2.434	0.645141	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	0.0025103
7.85516	-5.55026	-2.55125	2.44971	0.629497	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	0.00556074
7.9047	-5.70876	-2.57411	2.41574	0.569168	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	0.00441442
7.99491	-5.81338	-2.6556	2.42992	0.556543	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.00868907
8.05869	-5.95821	-2.67318	2.40827	0.510968	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0.00246639
8.12281	-6.0403	-2.43334	2.41994	0.497089	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	0.058311
8.17249	-6.17842	-2.445	2.3936	0.450167	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0.00257731
8.29281	-6.30703	-2.81133	2.40597	0.442307	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	0.12885
8.35951	-6.46328	-2.83381	2.37664	0.395075	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	0.00262064
8.41927	-6.5462	-2.42623	2.38394	0.37978	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	0.165246
8.46937	-6.69825	-2.43759	2.35051	0.33016	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0.00270176
8.57008	-6.8168	-2.60004	2.35741	0.322016	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	0.0281338
8.61097	-6.97218	-2.61236	2.31586	0.269586	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	0.0030972
8.69567	-7.0812	-2.7019	2.32131	0.262929	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	0.0133031
8.75232	-7.22338	-2.71267	2.29497	0.226981	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.00144805
8.84444	-7.34365	-2.78961	2.29819	0.22001	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.00575536
8.89139	-7.50425	-2.80775	2.25874	0.173995	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0.00234525
8.93896	-7.5934	-2.50772	2.25215	0.1575	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	0.0898464
8.9757	-7.73227	-2.51519	2.21913	0.120255	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.00157741
9.09836	-7.88716	-2.97438	2.22873	0.127178	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	0.201584
9.15343	-8.04651	-2.99224	2.19753	0.0928929	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.00130849
9.19785	-8.14166	-2.669	2.18634	0.0748716	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	0.104004
9.24474	-8.28012	-2.67948	2.16157	0.0487852	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.000758174
9.31731	-8.40296	-2.61469	2.15769	0.042026	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.00581497
9.36001	-8.55892	-2.63067	2.12533	0.010438	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.00109519
9.41922	-8.67742	-2.57843	2.11816	0.00290402	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.00645954
9.45392	-8.84226	-2.60669	2.07962	-0.0321749	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.00135935
9.53698	-8.98852	-2.82884	2.08017	-0.0274377	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	0.0459795
9.56355	-9.15115	-2.85123	2.04066	-0.0620308	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.00134498
9.59453	-9.26164	-2.53144	2.01828	-0.0846295	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	0.103474
9.63408	-9.40358	-2.54117	1.99643	-0.10019	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.000272754
9.68838	-9.5355	-2.55501	1.98791	-0.102745	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.000122852
9.71388	-9.69227	-2.57775	1.95487	-0.127413	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.000684125
9.77373	-9.83949	-2.68625	1.94984	-0.123779	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.0108211
9.80505	-9.99827	-2.70596	1.92287	-0.141901	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.000368741
9.82881	-10.1141	-2.50526	1.90078	-0.158613	9.69256	-10.1336	9.75	-10.2	0	-2.73106	0.0408151
